"STATION","NAME","DATE","CDSD","CLDD","DP01","DP05","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2000-11",,"0","7","0","0","0","1","0","16","4","0","0","15","0","1.0","0.28","65",,"767","1.81","4.3","39.4","45.7","33.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2000-12",,"0","11","4","0","25","12","4","31","22","0","0","-6","18","7.0","0.89","37",,"1436","4.86","40.5","18.7","25.5","11.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-01","0","0","5","0","0","31","2","0","28","16","0","0","1","15","2.2","0.43","43",,"1204","1.33","6.8","26.1","32.0","20.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-02","0","0","6","2","1","9","2","0","26","8","0","0","10","6","1.5","1.34","53",,"1008","3.52","6.2","29.0","35.8","22.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-03","0","0","5","0","0","4","4","0","28","4","0","0","8","3","3.1","0.32","57",,"959","1.24","11.3","34.1","42.8","25.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-04","6","6","9","1","0","1","1","0","7","0","8","0","25","1","2.4","0.73","79",,"425","2.94","2.7","51.0","62.3","39.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-05","48","42","8","4","1","0","0","0","0","0","17","0","34","0","0.0","1.26","84",,"162","4.71","0.0","61.1","71.5","50.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-06","215","167","9","3","0","0","0","0","0","0","24","2","46","0","0.0","0.67","90",,"62","4.13","0.0","68.5","78.5","58.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-07","471","256","2","1","0","0","0","0","0","0","31","5","43","0","0.0","0.81","93","12","12","1.41","0.0","72.9","84.7","61.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-08","729","258","5","4","0","0","0","0","0","0","31","7","52","0","0.0","0.73","98","12","0","2.98","0.0","73.3","83.7","63.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-09","780","50","9","3","1","0","0","0","0","0","21","0","38","0","0.0","1.50","89","163","150","4.19","0.0","61.7","72.0","51.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-10","783","4","11","5","3","0","0","0","4","0","7","0","26","0","0.1","2.23","79","560","398","7.63","0.1","52.3","61.7","42.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-11","783","0","5","1","0","0","0","0","8","0","0","0","26","0","0.0","0.77","69","1087","526","2.15","0.0","47.5","56.0","38.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2001-12","783","0","5","2","0","7","4","0","20","8","0","0","10","5","2.7","0.57","67","2018","931","2.14","8.8","35.0","40.7","29.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-01","0","0","6","2","1","16","6","0","26","7","0","0","11","8","7.6","1.57","55","3029","1011","3.41","25.4","32.4","39.3","25.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-02","0","0","7","1","0","15","3","0","26","3","0","0","9","6","6.2","0.73","59","3935","906","2.27","10.8","32.6","41.0","24.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-03","0","0","4","1","0","3","1","0","24","4","0","0","5","3","1.0","0.56","62","4881","946","2.14","6.3","34.5","43.8","25.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-04","37","37","8","3","0","0","0","0","8","0","8","0","22","0","0.2","0.74","85","5385","504","3.63","0.5","49.4","59.4","39.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-05","60","23","10","1","1","0","0","0","2","0","10","0","30","0","0.0","1.12","85","5716","331","3.28","0.0","55.1","66.4","43.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-06","264","204","4","0","0","0","0","0","0","0","29","7","45","0","0.0","0.39","93","5740","24","1.13","0.0","71.0","82.8","59.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-07","607","343","9","3","0","0","0","0","0","0","31","16","51","0","0.0","0.86","96","0","0","3.66","0.0","76.1","88.1","64.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-08","843","236","5","2","1","0","0","0","0","0","31","3","51","0","0.0","1.39","92","1","1","2.85","0.0","72.6","83.2","61.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-09","990","148","4","2","1","0","0","0","0","0","26","4","43","0","0.0","1.00","94","45","43","2.41","0.0","68.5","80.8","56.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-10","1014","23","7","0","0","0","0","0","9","0","7","0","28","0","0.0","0.33","85","532","487","1.61","0.0","50.1","59.4","40.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-11","1014","0","6","1","1","1","2","0","18","1","0","0","16","1","1.3","1.31","63","1327","796","2.57","4.1","38.5","45.0","31.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2002-12","1014","0","5","1","0","16","2","0","29","14","0","0","2","7","6.9","0.51","51","2455","1128","1.86","12.6","28.6","34.9","22.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-01","0","0","3","0","0","22","5","2","30","26","0","0","-5","4","2.1","0.17","47","3844","1388","0.94","13.8","20.2","26.5","13.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-02","0","0","6","1","0","16","9","0","28","18","0","0","1","7","6.1","0.74","47","5020","1176","1.99","20.6","23.0","31.4","14.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-03","0","0","7","1","0","14","3","1","23","5","2","0","-8","7","4.5","0.92","72","5890","870","3.12","9.6","36.3","47.6","24.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-04","4","4","7","2","0","2","1","0","12","0","9","0","21","5","4.8","0.80","83","6394","503","3.09","5.0","48.4","60.5","36.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-05","4","0","10","4","0","0","0","0","0","0","13","0","34","0","0.0","0.96","76","6645","251","4.69","0.0","56.9","67.5","46.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-06","101","97","6","2","0","0","0","0","0","0","26","1","38","0","0.0","0.53","91","6698","53","2.28","0.0","66.5","77.5","55.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-07","313","212","7","1","0","0","0","0","0","0","31","2","53","0","0.0","0.86","91","0","0","2.93","0.0","71.8","82.6","61.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-08","536","223","8","3","1","0","0","0","0","0","31","2","54","0","0.0","1.14","92","0","0","3.72","0.0","72.2","82.5","61.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-09","579","43","7","3","1","0","0","0","0","0","20","0","38","0","0.0","1.54","83","114","114","4.29","0.0","62.6","72.6","52.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-10","579","0","7","2","1","0","0","0","6","0","10","0","31","0","0.0","1.01","81","551","437","2.52","0.0","50.9","60.9","40.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-11","579","0","9","4","0","0","1","0","13","0","2","0","17","0","1.0","0.81","73","1188","637","3.76","1.4","43.8","52.4","35.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2003-12","579","0","9","2","0","9","4","0","25","8","0","0","11","2","1.8","0.61","47","2210","1022","2.51","7.2","32.0","38.0","26.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-01","0","0","8","0","0","28","8","3","29","24","0","0","-6","12","4.5","0.45","55","3637","1426","2.23","23.3","19.0","26.3","11.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-02","0","0","4","0","0","25","2","1","28","13","0","0","0","10","1.5","0.15","57","4711","1074","0.74","4.8","27.9","36.2","19.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-03","0","0","9","2","0","3","4","0","16","2","0","0","13","3","2.8","0.84","65","5476","764","3.64","9.9","40.3","48.1","32.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-04","20","20","4","0","0","0","0","0","9","0","10","0","21","0","0.5","0.14","85","5916","440","0.49","0.9","51.0","63.1","38.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-05","79","58","15","5","2","0","0","0","2","0","22","0","29","0","0.0","2.19","84","6076","160","7.78","0.0","61.7","72.9","50.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-06","182","103","8","3","0","0","0","0","0","0","29","1","45","0","0.0","0.83","90","6121","45","3.42","0.0","67.0","77.6","56.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-07","381","199","9","3","0","0","0","0","0","0","30","1","49","0","0.0","0.90","90","6","6","4.31","0.0","71.2","81.4","61.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-08","502","121","6","3","1","0","0","0","0","0","29","1","49","0","0.0","1.20","91","32","26","2.93","0.0","68.0","77.8","58.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-09","612","109","1","1","0","0","0","0","0","0","29","0","41","0","0.0","0.75","87","69","36","0.78","0.0","67.4","79.1","55.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-10","612","0","8","0","0","0","0","0","1","0","6","0","31","0","0.0","0.46","78","433","364","2.02","0.0","53.3","62.2","44.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-11","612","0","8","1","0","2","1","0","12","0","0","0","22","2","1.9","0.74","64","1117","684","2.98","2.9","42.2","49.4","35.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2004-12","612","0","7","3","1","14","4","2","25","8","0","0","-3","7","7.4","1.18","59","2244","1127","3.86","16.3","28.7","35.3","22.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-01","0","0","11","3","0","27","6","4","30","19","0","0","-3","12","9.3","0.72","56","3524","1279","4.46","29.2","23.7","31.4","16.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-02","0","0","11","3","0","23","5","0","26","11","0","0","8","7","5.0","0.73","47","4541","1017","3.47","14.4","28.7","35.9","21.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-03","0","0","3","1","0","9","5","0","26","6","0","0","5","11","6.3","0.62","68","5527","986","1.38","14.7","33.2","42.2","24.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-04","1","1","7","1","0","1","1","0","1","0","9","0","30","5","5.5","0.61","82","5940","413","2.04","6.5","51.3","63.1","39.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-05","8","7","5","1","0","0","0","0","2","0","15","0","27","0","0.1","0.77","82","6215","274","1.80","0.1","56.4","67.6","45.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-06","278","269","8","3","1","0","0","0","0","0","28","11","49","0","0.0","1.17","95","6229","14","3.87","0.0","73.5","84.6","62.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-07","572","295","9","6","2","0","0","0","0","0","31","6","50","0","0.0","2.42","91","2","2","6.73","0.0","74.4","85.1","63.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-08","863","291","5","0","0","0","0","0","0","0","31","3","53","0","0.0","0.41","91","2","0","1.29","0.0","74.4","84.6","64.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-09","988","124","6","3","0","0","0","0","0","0","29","1","38","0","0.0","0.84","91","36","33","2.94","0.0","68.0","79.5","56.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-10","1017","29","0","0","0","0","0","0","4","0","7","0","29","0","0.0","0.05","85","407","371","0.17","0.0","54.0","63.5","44.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-11","1017","0","12","3","1","4","3","0","14","4","2","0","12","4","4.0","1.15","72","1075","668","4.47","7.8","42.7","51.5","33.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2005-12","1017","0","7","2","0","28","6","0","30","22","0","0","5","11","6.6","0.62","40","2299","1223","2.75","24.5","25.5","30.0","21.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-01","0","0","10","4","0","2","2","0","20","3","0","0","18","4","4.7","0.87","53","3231","932","4.32","8.4","34.9","40.5","29.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-02","0","0","5","3","0","10","2","0","24","9","0","0","1","4","4.2","0.86","56","4227","996","3.11","8.8","29.4","37.2","21.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-03","0","0","5","3","0","0","0","0","23","1","0","0","16","0","0.7","0.65","68","5075","848","2.46","1.9","37.6","46.9","28.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-04","2","2","7","4","1","0","0","0","6","0","9","0","26","0","0.0","1.15","80","5458","383","3.87","0.0","52.3","64.2","40.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-05","66","64","12","4","1","0","0","0","0","0","16","1","35","0","0.0","1.57","92","5679","221","5.67","0.0","59.9","70.5","49.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-06","182","116","8","3","1","0","0","0","0","0","28","1","45","0","0.0","1.01","91","5703","24","2.96","0.0","68.1","78.9","57.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-07","481","299","10","5","1","0","0","0","0","0","31","5","51","0","0.0","1.12","95","1","1","5.22","0.0","74.6","84.7","64.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-08","710","229","8","3","1","0","0","0","0","0","31","3","54","0","0.0","1.04","95","1","0","3.62","0.0","72.4","82.1","62.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-09","738","28","8","2","1","0","0","0","0","0","16","0","37","0","0.0","2.39","83","130","129","5.16","0.0","61.6","70.5","52.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-10","742","4","10","3","1","0","0","0","6","0","6","0","28","0","0.5","1.41","78","618","488","4.57","0.5","49.4","58.5","40.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-11","742","0","4","3","0","1","1","0","14","0","0","0","22","1","1.1","0.85","68","1304","686","2.79","1.6","42.1","49.5","34.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2006-12","742","0","6","2","1","2","2","0","18","4","0","0","17","1","1.6","1.46","54","2190","886","3.80","4.4","36.4","42.3","30.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-01","0","0","8","3","1","15","3","0","26","18","0","0","5","4","2.0","1.00","50","3302","1112","4.31","10.4","29.1","35.0","23.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-02","0","0","4","0","0","28","5","4","27","21","0","0","-6","8","5.0","0.41","44","4572","1271","1.32","15.3","19.6","26.7","12.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-03","6","6","9","3","0","9","4","0","18","4","4","0","3","4","2.8","0.74","79","5317","745","3.52","10.2","41.1","50.8","31.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-04","9","4","6","1","0","0","1","0","11","3","7","0","18","0","1.4","0.70","80","5856","538","2.63","3.9","47.2","57.5","36.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-05","81","72","5","3","1","0","0","0","0","0","21","0","33","0","0.0","1.01","89","5994","139","3.19","0.0","62.8","75.9","49.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-06","274","193","6","3","1","0","0","0","0","0","29","4","43","0","0.0","1.00","94","6014","20","2.93","0.0","70.8","82.6","58.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-07","471","197","5","2","1","0","0","0","0","0","31","4","48","0","0.0","1.30","96","9","9","3.26","0.0","71.1","82.5","59.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-08","735","264","9","3","1","0","0","0","0","0","29","4","48","0","0.0","1.68","94","22","13","5.79","0.0","73.1","82.8","63.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-09","852","116","4","0","0","0","0","0","0","0","27","0","37","0","0.0","0.42","89","98","76","0.90","0.0","66.3","78.2","54.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-10","908","56","8","1","0","0","0","0","1","0","15","0","31","0","0.0","0.54","89","342","244","2.25","0.0","59.0","68.7","49.2"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-11","908","0","4","2","0","1","1","0","16","0","0","0","16","1","2.2","0.87","60","1125","783","2.31","3.2","38.9","46.0","31.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2007-12","908","0","8","3","2","10","2","0","30","16","0","0","11","10","10.6","1.09","49","2265","1140","4.37","15.6","28.2","33.5","23.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-01","0","0","9","3","2","17","4","0","25","16","0","0","3","10","11.4","1.20","62","3412","1147","4.27","22.8","28.0","34.7","21.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-02","0","0","10","2","1","20","9","1","28","18","0","0","-1","7","4.7","1.77","48","4591","1179","4.75","26.9","24.3","31.3","17.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-03","0","0","10","1","0","15","5","0","27","1","0","0","12","6","5.5","0.65","58","5563","972","3.29","21.5","33.6","41.8","25.4"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-04","0","0","6","0","0","0","0","0","8","0","11","0","24","0","0.7","0.41","79","5961","397","1.80","0.7","51.7","63.6","39.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-05","19","19","6","2","0","0","0","0","0","0","11","0","33","0","0.0","0.91","87","6228","268","2.72","0.0","57.0","68.6","45.3"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-06","186","167","11","4","2","0","0","0","0","0","27","2","49","0","0.0","1.34","91","6248","20","6.00","0.0","69.9","80.3","59.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-07","426","241","6","1","1","0","0","0","0","0","31","1","49","0","0.0","1.69","90","4","4","2.57","0.0","72.6","83.1","62.1"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-08","626","200","3","0","0","0","0","0","0","0","30","2","48","0","0.0","0.26","92","10","6","0.76","0.0","71.2","82.9","59.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-09","689","63","9","4","2","0","0","0","0","0","25","2","44","0","0.0","2.08","93","58","48","6.12","0.0","65.5","76.1","54.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-10","691","2","6","0","0","0","0","0","3","0","7","0","26","0","0.0","0.32","81","515","457","1.59","0.0","50.3","60.1","40.5"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-11","691","0","8","2","0","3","3","0","18","4","3","0","14","2","2.4","0.93","71","1310","795","3.19","8.8","38.5","45.3","31.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2008-12","691","0","14","3","1","26","9","2","30","17","0","0","-1","10","7.2","1.01","60","2515","1205","4.68","25.1","26.1","33.4","18.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-01","0","0","8","1","0","27","10","4","31","27","0","0","-10","12","6.6","0.50","39","3976","1460","2.18","27.0","17.9","24.9","10.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-02","0","0","7","2","0","17","3","1","24","11","0","0","-4","9","3.7","0.74","56","4999","1023","2.99","11.3","28.5","37.1","19.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-03","0","0","7","3","1","0","0","0","23","4","0","0","4","0","0.4","1.52","69","5829","830","4.05","0.6","38.2","48.6","27.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-04","19","19","9","4","2","2","1","0","10","0","8","0","27","4","6.5","1.21","85","6309","480","5.56","6.8","49.6","60.6","38.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-05","36","18","5","3","0","0","0","0","0","0","16","0","34","0","0.0","0.75","83","6505","195","2.87","0.0","59.3","70.6","47.9"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-06","145","108","8","4","2","0","0","0","0","0","28","2","42","0","0.0","2.65","92","6545","40","6.70","0.0","67.3","77.8","56.7"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-07","250","105","6","2","0","0","0","0","0","0","29","0","49","0","0.0","0.78","85","18","18","2.48","0.0","67.8","77.8","57.8"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-08","428","178","6","2","2","0","0","0","0","0","29","3","45","0","0.0","1.52","93","39","21","3.90","0.0","70.1","80.1","60.0"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-09","487","59","4","2","1","0","0","0","0","0","26","0","43","0","0.0","1.10","83","108","69","2.01","0.0","64.7","74.7","54.6"
"USC00200230","ANN ARBOR UNIVERSITY OF MI, MI US","2009-10","487","0","10","3","0","0","0","0","4","0","1","0","29","0","0.0","0.98","71","595","486","4.16","0.0","49.3","57.6","41.0"
